customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,,Delivered?,Month,Quarter,Year,Delivery
High Hopes,807,MR282161,03-08-2022 12:21,39c26923,,3/21/22,1 Menfi Way,9,Hopedale,MA,1747,United States of America,1 Menfi Way,9,Hopedale,MA,1747,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,807,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
High Hopes,807,MR282161,03-08-2022 12:21,39c26923,,3/21/22,1 Menfi Way,9,Hopedale,MA,1747,United States of America,1 Menfi Way,9,Hopedale,MA,1747,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,807,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
High Hopes,807,MR282161,03-08-2022 12:21,39c26923,,3/21/22,1 Menfi Way,9,Hopedale,MA,1747,United States of America,1 Menfi Way,9,Hopedale,MA,1747,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,807,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Mayflower Medicinals (Med),820,RMD425-R,03-09-2022 15:47,516f1f8e,,3/21/22,89 October Hill Rd,,Holliston,MA,1746,United States of America,89 October Hill Rd,,Holliston,MA,1746,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,"""89 October Hill RoadHolliston, MA 01746""",Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,820,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Mayflower Medicinals (Med),820,RMD425-R,03-09-2022 15:47,516f1f8e,,3/21/22,89 October Hill Rd,,Holliston,MA,1746,United States of America,89 October Hill Rd,,Holliston,MA,1746,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,"""89 October Hill RoadHolliston, MA 01746""",Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,820,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Mayflower Medicinals (Med),820,RMD425-R,03-09-2022 15:47,516f1f8e,,3/21/22,89 October Hill Rd,,Holliston,MA,1746,United States of America,89 October Hill Rd,,Holliston,MA,1746,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,"""89 October Hill RoadHolliston, MA 01746""",Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,820,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Sanctuary Gardner,832,MR281650,3/16/22 9:18,0d49c041,,3/21/22,16 Pearson Blvd,,Gardner,MA,1440,United States of America,16 Pearson Blvd,,Gardner,MA,1440,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,832,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Sanctuary Gardner,832,MR281650,3/16/22 9:18,0d49c041,,3/21/22,16 Pearson Blvd,,Gardner,MA,1440,United States of America,16 Pearson Blvd,,Gardner,MA,1440,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,20,5,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,832,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Sanctuary Gardner,832,MR281650,3/16/22 9:18,0d49c041,,3/21/22,16 Pearson Blvd,,Gardner,MA,1440,United States of America,16 Pearson Blvd,,Gardner,MA,1440,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,832,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Sanctuary Gardner,832,MR281650,3/16/22 9:18,0d49c041,,3/21/22,16 Pearson Blvd,,Gardner,MA,1440,United States of America,16 Pearson Blvd,,Gardner,MA,1440,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,832,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,32,8,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$48.00 ,Shipped,$384.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,South Shore / Cape Cod,$84.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,48,8,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$84.00 ,Shipped,$672.00 ,,â€“,Edibles & Ingestibles,South Shore / Cape Cod,$84.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,40,10,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$48.00 ,Shipped,$480.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Bask,837,MR282284,3/16/22 16:05,79f097d0,,3/21/22,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,Nicole@cometobask.com,Nicole Looker,,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,60,10,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,FALSE,837,$84.00 ,Shipped,$840.00 ,,â€“,Edibles & Ingestibles,South Shore / Cape Cod,$84.00 ,FALSE,,,,,Nicole Looker,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,8,2,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$48.00 ,Shipped,$96.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$48.00 ,Shipped,$288.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,30,5,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$84.00 ,Shipped,$420.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,24,4,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Newton,827,MRN282837,3/14/22 16:00,9adb18e9,,3/22/22,1089 Washington Street,,Newton,MA,2465,United States of America,1089 Washington Street,,Newton,MA,2465,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,16,4,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,827,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Marlborough,834,MR281942,3/16/22 15:54,2a2b0d96,,3/22/22,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,28,7,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,834,$48.00 ,Shipped,$336.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Marlborough,834,MR281942,3/16/22 15:54,2a2b0d96,,3/22/22,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,28,7,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,834,$48.00 ,Shipped,$336.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Marlborough,834,MR281942,3/16/22 15:54,2a2b0d96,,3/22/22,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,28,7,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,834,$48.00 ,Shipped,$336.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Marlborough,834,MR281942,3/16/22 15:54,2a2b0d96,,3/22/22,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,TRUE,834,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Marlborough,834,MR281942,3/16/22 15:54,2a2b0d96,,3/22/22,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,TRUE,834,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Marlborough,834,MR281942,3/16/22 15:54,2a2b0d96,,3/22/22,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,416 Boston Post Rd E,,Marlborough,MA,1752,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,TRUE,834,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Melrose,835,MR282471,3/16/22 15:56,d8cecc78,,3/22/22,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,835,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,North Shore,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Melrose,835,MR282471,3/16/22 15:56,d8cecc78,,3/22/22,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,835,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,North Shore,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Melrose,835,MR282471,3/16/22 15:56,d8cecc78,,3/22/22,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,44,11,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,835,$48.00 ,Shipped,$528.00 ,,2:1 CBD,Edibles & Ingestibles,North Shore,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Melrose,835,MR282471,3/16/22 15:56,d8cecc78,,3/22/22,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,TRUE,835,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,North Shore,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Melrose,835,MR282471,3/16/22 15:56,d8cecc78,,3/22/22,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,TRUE,835,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,North Shore,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Melrose,835,MR282471,3/16/22 15:56,d8cecc78,,3/22/22,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,732 Newburyport Turnpike,,Melrose,MA,2176,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,12,2,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,TRUE,835,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,North Shore,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Newton,836,MR281495,3/16/22 15:58,f71fbae5,,3/22/22,697 Washington St,,Newton,MA,2458,United States of America,697 Washington St,,Newton,MA,2458,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,836,$48.00 ,Shipped,$480.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Garden Remedies Newton,836,MR281495,3/16/22 15:58,f71fbae5,,3/22/22,697 Washington St,,Newton,MA,2458,United States of America,697 Washington St,,Newton,MA,2458,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,44,11,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,836,$48.00 ,Shipped,$528.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
